Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
33602TX0770049,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780049,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460143,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460380,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770066,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770092,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780066,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460405,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460280,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770016,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780016,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460305,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460330,Silver,0.0,0,0,8,3,Specialist
33602TX0460459,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770041,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780041,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460154,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460391,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770077,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770103,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780077,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460416,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460291,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770027,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780027,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460316,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460341,Silver,0.0,0,0,8,3,Specialist
33602TX0460470,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770052,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780052,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460147,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460384,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770070,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770096,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780070,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460409,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460284,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770020,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780020,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460309,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460334,Silver,0.0,0,0,8,3,Specialist
33602TX0460463,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770045,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780045,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460138,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460375,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770061,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770087,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780061,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
66252TX0030002,Bronze,-1215.7944014999994,799.2055985000002,250,22,7,Advanced Imaging
33602TX0460400,Catastrophic,0.0,0,0,21,7,Inpatient Physician
66252TX0010002,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460275,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770011,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780011,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
66252TX0070002,Gold,-130.0,0,0,28,9,Inpatient Physician
33602TX0460300,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460325,Silver,0.0,0,0,8,3,Specialist
33602TX0460454,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770036,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780036,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
66252TX0040002,Silver,-18.93870099999947,0,0,28,9,Inpatient Physician
66252TX0050002,Silver,-377.78499999999985,0,0,31,10,Inpatient Physician
33602TX0460149,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460386,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770072,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770098,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780072,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460411,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460286,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770022,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780022,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460311,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460336,Silver,0.0,0,0,8,3,Specialist
33602TX0460465,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770047,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780047,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460152,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460389,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770075,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770101,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780075,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460414,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460289,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770025,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780025,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460314,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460339,Silver,0.0,0,0,8,3,Specialist
33602TX0460468,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770050,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780050,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
33602TX0460158,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460369,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770055,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770081,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780055,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
32673TX0690010,Bronze,0.0,0,0,18,6,Inpatient Physician
32673TX0690011,Bronze,-14.89901080000071,0,0,30,10,Specialist
33602TX0460394,Catastrophic,0.0,0,0,21,7,Inpatient Physician
32673TX0690009,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460269,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770005,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780005,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460294,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460319,Silver,0.0,0,0,8,3,Specialist
33602TX0460474,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770030,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780030,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
32673TX0690012,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
33602TX0460150,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460387,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770073,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770099,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780073,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460412,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460287,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770023,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780023,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460312,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460337,Silver,0.0,0,0,8,3,Specialist
33602TX0460466,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770048,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780048,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
32673TX0690002,Bronze,0.0,0,0,18,6,Inpatient Physician
32673TX0690003,Bronze,-14.89901080000071,0,0,30,10,Specialist
32673TX0690001,Catastrophic,0.0,0,0,21,7,Inpatient Physician
32673TX0690004,Silver,526.8373338000027,0,0,59,19,Inpatient Physician
32673TX0630013,Gold,-8.011735599998978,0,0,41,14,Lab
33602TX0460156,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460241,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770003,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770079,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780003,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
66252TX0030006,Bronze,-1215.7944014999994,799.2055985000002,250,22,7,Advanced Imaging
33602TX0460242,Catastrophic,0.0,0,0,21,7,Inpatient Physician
66252TX0010006,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460237,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770001,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780001,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
66252TX0070006,Gold,-130.0,0,0,28,9,Inpatient Physician
33602TX0460238,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460239,Silver,0.0,0,0,8,3,Specialist
33602TX0460472,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770002,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780002,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
66252TX0040006,Silver,-18.93870099999947,0,0,28,9,Inpatient Physician
66252TX0050006,Silver,-377.78499999999985,0,0,31,10,Inpatient Physician
33602TX0460146,Bronze,0.0,0,0,18,6,Inpatient Physician
33602TX0460383,Bronze,-214.22371185000054,0,0,22,7,Advanced Imaging
33602TX0770069,Bronze,-402.2540327000012,0,0,22,7,Advanced Imaging
33602TX0770095,Bronze,-26.64908439999884,0,0,24,8,Specialist
33602TX0780069,Bronze,-144.22371185000054,0,0,22,7,Advanced Imaging
33602TX0460408,Catastrophic,0.0,0,0,21,7,Inpatient Physician
33602TX0460283,Gold,-40.8514992999994,0,0,53,17,Inpatient Physician
33602TX0770019,Gold,-153.88766780000014,0,0,22,7,Advanced Imaging
33602TX0780019,Gold,894.0323821000021,0,0,59,19,Inpatient Physician
33602TX0460308,Silver,-33.90524929999975,0,0,50,16,Advanced Imaging
33602TX0460333,Silver,0.0,0,0,8,3,Specialist
33602TX0460462,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
33602TX0770044,Silver,144.03238210000507,0,0,59,19,Inpatient Physician
33602TX0780044,Silver,-161.1059149999969,0,0,50,16,Advanced Imaging
68781UT0020011,Bronze,-55.12836040000052,0,0,27,9,Specialist
68781UT0020016,Bronze,-76.86525894999919,0,0,25,8,Inpatient Physician
68781UT0130010,Bronze,-380.92205895000035,0,0,31,10,Inpatient Physician
68781UT0020019,Catastrophic,0.0,0,0,21,7,Inpatient Physician
68781UT0020007,Gold,787.722261400001,0,0,59,19,Inpatient Physician
68781UT0020005,Silver,-20.128600499999777,0,0,49,16,Inpatient Physician
68781UT0020012,Silver,707.503858200001,0,0,59,19,Inpatient Physician
68781UT0020020,Silver,1116.3912032000019,0,0,59,19,Inpatient Physician
68781UT0130005,Silver,-20.128600499999777,0,0,49,16,Inpatient Physician
18167UT0010003,Bronze,-260.33859680000114,0,0,22,7,Advanced Imaging
18167UT0010005,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
42261UT0060003,Bronze,0.0,0,0,18,6,Inpatient Physician
42261UT0070001,Bronze,-388.4474237000002,0,0,22,7,Advanced Imaging
18167UT0010001,Gold,2727.722261399998,0,0,59,19,Inpatient Physician
42261UT0060001,Gold,3328.4186668999955,0,0,59,19,Inpatient Physician
18167UT0010002,Silver,-19.248857900000516,0,0,56,18,Inpatient Physician
18167UT0010004,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
42261UT0060002,Silver,-37.122801700000124,0,0,46,15,Inpatient Physician
68781UT0020025,Bronze,-55.12836040000052,0,0,27,9,Specialist
68781UT0020027,Bronze,-76.86525894999919,0,0,25,8,Inpatient Physician
68781UT0130011,Bronze,-380.92205895000035,0,0,31,10,Inpatient Physician
68781UT0020031,Catastrophic,0.0,0,0,21,7,Inpatient Physician
68781UT0020023,Gold,787.722261400001,0,0,59,19,Inpatient Physician
68781UT0020024,Silver,-20.128600499999777,0,0,49,16,Inpatient Physician
68781UT0020026,Silver,707.503858200001,0,0,59,19,Inpatient Physician
68781UT0020028,Silver,1116.3912032000019,0,0,59,19,Inpatient Physician
68781UT0130006,Silver,-20.128600499999777,0,0,49,16,Inpatient Physician
42261UT0050003,Bronze,-23.059279625000272,0,0,22,7,Advanced Imaging
88380VA0720016,Bronze,-553.3832578749995,0,0,22,7,Advanced Imaging
88380VA0720017,Bronze,-1.9860476500000033,0,0,24,8,Specialist
88380VA0720018,Bronze,-33.49136769999943,0,0,30,10,Specialist
88380VA0720020,Bronze,-79.34842264999818,0,0,25,8,Inpatient Physician
88380VA0720031,Bronze,-210.57701500000053,0,0,22,7,Advanced Imaging
88380VA0890007,Bronze,-449.4539919999995,0,0,50,16,Advanced Imaging
88380VA0890010,Bronze,-487.1283645999991,0,0,31,10,Inpatient Physician
88380VA0720015,Catastrophic,0.0,0,0,21,7,Inpatient Physician
88380VA0720028,Gold,-538.9425613999978,0,0,50,16,Advanced Imaging
88380VA0880006,Gold,-210.77831019999599,0,0,50,16,Advanced Imaging
88380VA0720021,Silver,220.90649217500024,0,0,59,19,Inpatient Physician
88380VA0720022,Silver,54.35998690000294,0,0,59,19,Inpatient Physician
88380VA0720032,Silver,-464.2281364999996,0,0,31,10,Inpatient Physician
88380VA0880005,Silver,-101.44046929999809,0,0,50,16,Advanced Imaging
88380VA0890011,Silver,-60.2870445000018,0,0,52,17,Specialist
93187VA0060008,Bronze,0.0,0,0,21,7,Inpatient Physician
93187VA0060009,Catastrophic,0.0,0,0,21,7,Inpatient Physician
93187VA0060011,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
93187VA0060012,Silver,-69.99999999999994,0,0,20,7,Specialist
93187VA0060013,Silver,-25.0,0,0,15,5,Inpatient Physician
93187VA0060014,Silver,-735.0,0,0,22,7,Advanced Imaging
93187VA0060029,Bronze,0.0,0,0,21,7,Inpatient Physician
41921VA0020001,Bronze,-232.03951974999836,0,0,22,7,Advanced Imaging
41921VA0020002,Bronze,-7.039519750000068,0,0,22,7,Advanced Imaging
41921VA0020003,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
41921VA0020004,Bronze,-332.0395197500003,0,0,22,7,Advanced Imaging
88380VA0720019,Bronze,-487.1283645999991,0,0,31,10,Inpatient Physician
88380VA0720027,Bronze,-449.4539919999995,0,0,50,16,Advanced Imaging
93187VA0060030,Catastrophic,0.0,0,0,21,7,Inpatient Physician
41921VA0020009,Gold,3050.524286574998,0,0,59,19,Inpatient Physician
93187VA0060032,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
93187VA0060033,Silver,-69.99999999999994,0,0,20,7,Specialist
93187VA0060034,Silver,-25.0,0,0,15,5,Inpatient Physician
93187VA0060035,Silver,-735.0,0,0,22,7,Advanced Imaging
41921VA0020005,Silver,1044.0323821000027,0,0,59,19,Inpatient Physician
41921VA0020006,Silver,245.52428657500118,0,0,59,19,Inpatient Physician
41921VA0020007,Silver,265.2560007000002,0,0,59,19,Inpatient Physician
41921VA0020008,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
88380VA0720024,Silver,-60.2870445000018,0,0,52,17,Specialist
20507VA1170021,Bronze,-82.66929840000086,0,0,22,7,Advanced Imaging
37204VA0010006,Bronze,-18.78055300000024,0,0,28,9,Inpatient Physician
37204VA0010007,Bronze,-9.433063300000544,0,0,26,9,Lab
37204VA0010009,Bronze,-77.34851619999854,0,0,30,10,Specialist
37204VA0010010,Bronze,-38.32454219999936,0,0,24,8,Specialist
37204VA0010012,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
15668VA0130039,Bronze,-18.78055300000024,0,0,28,9,Inpatient Physician
15668VA0130041,Bronze,-9.433063300000544,0,0,26,9,Lab
15668VA0130043,Bronze,-77.34851619999854,0,0,30,10,Specialist
15668VA0130045,Bronze,-38.32454219999936,0,0,24,8,Specialist
15668VA0130050,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
37204VA0010008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
15668VA0130029,Catastrophic,0.0,0,0,21,7,Inpatient Physician
20507VA1170001,Gold,3788.4186668999955,0,0,59,19,Inpatient Physician
37204VA0010001,Gold,266.83733380000353,0,0,59,19,Inpatient Physician
37204VA0010002,Gold,-9.270166199997902,0,0,50,16,Advanced Imaging
15668VA0130031,Gold,76.83733380000344,0,0,59,19,Inpatient Physician
15668VA0130033,Gold,-40.56766619999779,0,0,53,17,Inpatient Physician
20507VA1170002,Silver,-23.16266619999871,0,0,59,19,Inpatient Physician
20507VA1170006,Silver,964.0323821000032,0,0,59,19,Inpatient Physician
37204VA0010003,Silver,426.83733380000274,0,0,59,19,Inpatient Physician
37204VA0010004,Silver,-37.708367799998925,0,0,39,13,Specialist
37204VA0010005,Silver,-91.65887249999855,0,0,50,16,Advanced Imaging
37204VA0010011,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
15668VA0130035,Silver,666.837333800003,0,0,59,19,Inpatient Physician
15668VA0130037,Silver,-45.48686779999892,0,0,40,13,Inpatient Physician
15668VA0130047,Silver,-56.658872499998495,0,0,50,16,Advanced Imaging
15668VA0130048,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
41921VA0020010,Bronze,-232.03951974999836,0,0,22,7,Advanced Imaging
41921VA0020011,Bronze,-7.039519750000068,0,0,22,7,Advanced Imaging
41921VA0020012,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
41921VA0020013,Bronze,-332.0395197500003,0,0,22,7,Advanced Imaging
12028VA0120028,Bronze,0.0,0,0,21,7,Inpatient Physician
95185VA0530006,Bronze,-153.04789162499992,0,0,31,10,Inpatient Physician
95185VA0530008,Bronze,-122.81580789999957,0,0,22,7,Advanced Imaging
95185VA0530011,Bronze,-175.63161580000065,0,0,22,7,Advanced Imaging
38599VA0040005,Bronze,0.0,0,0,18,6,Inpatient Physician
38599VA0040006,Bronze,-69.98434699999967,1780.0156530000008,0,22,7,Advanced Imaging
10207VA0380004,Catastrophic,0.0,0,0,21,7,Inpatient Physician
12028VA0120007,Catastrophic,0.0,0,0,21,7,Inpatient Physician
95185VA0530009,Catastrophic,0.0,0,0,21,7,Inpatient Physician
10207VA0380003,Gold,1575.0,0,0,59,19,Inpatient Physician
41921VA0020018,Gold,3050.524286574998,0,0,59,19,Inpatient Physician
40308VA0240007,Gold,1575.0,0,0,59,19,Inpatient Physician
12028VA0120029,Gold,1170.0,0,0,59,19,Inpatient Physician
95185VA0530001,Gold,1481.2557873000023,0,0,59,19,Inpatient Physician
95185VA0530002,Gold,1957.5038581999984,0,0,59,19,Inpatient Physician
95185VA0530010,Platinum,3750.0,0,0,59,19,Inpatient Physician
10207VA0380001,Silver,675.0,0,0,59,19,Inpatient Physician
10207VA0380011,Silver,2555.0,0,0,59,19,Inpatient Physician
10207VA0400002,Silver,1895.0,0,0,59,19,Inpatient Physician
41921VA0020014,Silver,1044.0323821000027,0,0,59,19,Inpatient Physician
41921VA0020015,Silver,245.52428657500118,0,0,59,19,Inpatient Physician
41921VA0020016,Silver,265.2560007000002,0,0,59,19,Inpatient Physician
41921VA0020017,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
40308VA0240008,Silver,2055.0,0,0,59,19,Inpatient Physician
12028VA0120015,Silver,-69.99999999999994,0,0,20,7,Specialist
12028VA0120027,Silver,-25.0,0,0,15,5,Inpatient Physician
12028VA0120030,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
12028VA0120031,Silver,-735.0,0,0,22,7,Advanced Imaging
95185VA0530003,Silver,391.5833921000016,0,0,59,19,Inpatient Physician
95185VA0530004,Silver,-10.08110790000039,0,0,55,18,Specialist
95185VA0530005,Silver,-18.06617939999868,0,0,37,12,Inpatient Physician
95185VA0530012,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
95185VA0530013,Silver,-471.0706602999997,0,0,31,10,Inpatient Physician
38599VA0040003,Silver,2100.0,0,0,59,19,Inpatient Physician
38599VA0040004,Silver,1379.9999999999998,0,0,59,19,Inpatient Physician
93187VA0060015,Bronze,0.0,0,0,21,7,Inpatient Physician
93187VA0060016,Catastrophic,0.0,0,0,21,7,Inpatient Physician
93187VA0060018,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
93187VA0060019,Silver,-69.99999999999994,0,0,20,7,Specialist
93187VA0060020,Silver,-25.0,0,0,15,5,Inpatient Physician
93187VA0060021,Silver,-735.0,0,0,22,7,Advanced Imaging
88380VA0890004,Bronze,-487.1283645999991,0,0,31,10,Inpatient Physician
88380VA0890009,Bronze,-449.4539919999995,0,0,50,16,Advanced Imaging
88380VA0890005,Silver,-60.2870445000018,0,0,52,17,Specialist
93187VA0060001,Bronze,0.0,0,0,21,7,Inpatient Physician
93187VA0060002,Catastrophic,0.0,0,0,21,7,Inpatient Physician
93187VA0060004,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
93187VA0060005,Silver,-69.99999999999994,0,0,20,7,Specialist
93187VA0060006,Silver,-25.0,0,0,15,5,Inpatient Physician
93187VA0060007,Silver,-735.0,0,0,22,7,Advanced Imaging
93187VA0060022,Bronze,0.0,0,0,21,7,Inpatient Physician
93187VA0060023,Catastrophic,0.0,0,0,21,7,Inpatient Physician
93187VA0060024,Gold,1170.0,0,0,59,19,Inpatient Physician
93187VA0060025,Silver,-261.1537009999995,473.8462990000005,0,22,7,Advanced Imaging
93187VA0060026,Silver,-69.99999999999994,0,0,20,7,Specialist
93187VA0060027,Silver,-25.0,0,0,15,5,Inpatient Physician
93187VA0060028,Silver,-735.0,0,0,22,7,Advanced Imaging
88380VA0890001,Bronze,-487.1283645999991,0,0,31,10,Inpatient Physician
88380VA0890008,Bronze,-449.4539919999995,0,0,50,16,Advanced Imaging
88380VA0890002,Silver,-60.2870445000018,0,0,52,17,Specialist
38599VA0040002,Gold,2756.618930599997,0,0,59,19,Inpatient Physician
20507VA1170028,Bronze,-82.66929840000086,0,0,22,7,Advanced Imaging
20507VA1170011,Gold,3788.4186668999955,0,0,59,19,Inpatient Physician
86584WI0010003,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
86584WI0010005,Bronze,0.0,0,0,21,7,Inpatient Physician
86584WI0010006,Bronze,-371.4917108000008,0,0,31,10,Inpatient Physician
86584WI0010009,Bronze,0.0,0,0,18,6,Inpatient Physician
86584WI0010011,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
86584WI0020003,Bronze,-371.49171079999934,0,0,31,10,Inpatient Physician
38345WI0010119,Bronze,0.0,0,0,21,7,Inpatient Physician
38345WI0010126,Bronze,0.0,0,0,18,6,Inpatient Physician
94529WI0210025,Bronze,-653.1887355999999,0,0,31,10,Inpatient Physician
94529WI0210044,Bronze,0.0,0,0,18,6,Inpatient Physician
38166WI0170006,Bronze,-49.99999999999977,0,0,27,9,Specialist
38166WI0170007,Bronze,-49.99999999999932,0,0,55,18,Specialist
38166WI0170010,Bronze,-2.8421709430404007e-13,0,0,27,9,Specialist
38166WI0170011,Bronze,0.0,0,0,21,7,Inpatient Physician
38166WI0180006,Bronze,-49.99999999999977,0,0,27,9,Specialist
38166WI0180007,Bronze,-49.99999999999932,0,0,55,18,Specialist
38166WI0180010,Bronze,-2.8421709430404007e-13,0,0,27,9,Specialist
38166WI0180011,Bronze,0.0,0,0,21,7,Inpatient Physician
37833WI0380054,Bronze,-294.4383389999996,330.56166100000064,0,22,7,Advanced Imaging
37833WI0510037,Bronze,-294.4383389999996,330.56166100000064,0,22,7,Advanced Imaging
37833WI0510073,Bronze,-457.0395197500004,0,0,22,7,Advanced Imaging
37833WI0540007,Bronze,0.0,0,0,18,6,Inpatient Physician
86584WI0010008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
38345WI0010063,Catastrophic,0.0,0,0,21,7,Inpatient Physician
94529WI0240020,Catastrophic,0.0,0,0,21,7,Inpatient Physician
38166WI0170008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
38166WI0180008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
37833WI0540008,Catastrophic,0.0,0,0,21,7,Inpatient Physician
86584WI0010007,Gold,-301.5943677999997,0,0,31,10,Inpatient Physician
38345WI0010108,Gold,0.0,0,0,3,1,Specialist
38345WI0010124,Gold,-12.406667800000037,0,0,24,8,Specialist
94529WI0210019,Gold,-36.78436779999916,0,0,43,14,Inpatient Physician
94529WI0210021,Gold,0,0,0,1,1,Inpatient Physician
94529WI0240004,Gold,-50.10436940000008,0,0,12,4,Inpatient Physician
94529WI0240005,Gold,-50.104369400000024,0,0,12,4,Inpatient Physician
38166WI0170001,Gold,-221.4917107999998,0,0,31,10,Inpatient Physician
38166WI0180001,Gold,-221.4917107999998,0,0,31,10,Inpatient Physician
37833WI0380023,Gold,1376.8373337999988,0,0,59,19,Inpatient Physician
37833WI0380065,Gold,-17.789166199997908,0,0,52,17,Specialist
37833WI0510013,Gold,1376.8373337999988,0,0,59,19,Inpatient Physician
37833WI0510058,Gold,-17.789166199997908,0,0,52,17,Specialist
37833WI0510063,Gold,-9.086666199997339,0,0,55,18,Specialist
37833WI0540005,Gold,2047.0161910499926,0,0,59,19,Inpatient Physician
94529WI0210017,Platinum,-47.5093694000001,0,0,6,2,Inpatient Physician
94529WI0240001,Platinum,-8.623369400000097,0,0,13,5,Lab
94529WI0240002,Platinum,-34.7308694000001,0,0,5,2,Specialist
94529WI0240003,Platinum,-31.401869400000095,0,0,15,5,Inpatient Physician
86584WI0010001,Silver,-82.03333899999936,337.9666610000006,0,23,8,Lab
86584WI0010002,Silver,-9.062551699999261,0,0,39,13,Specialist
86584WI0010004,Silver,284.0323821000052,0,0,59,19,Inpatient Physician
86584WI0010010,Silver,0.0,0,0,9,3,Inpatient Physician
86584WI0010012,Silver,91.83733380000253,0,0,59,19,Inpatient Physician
86584WI0020001,Silver,-82.03333899999936,337.9666610000006,0,23,8,Lab
86584WI0020002,Silver,-9.062551699999261,0,0,39,13,Specialist
86584WI0020004,Silver,284.0323821000052,0,0,59,19,Inpatient Physician
38345WI0010095,Silver,-55.8514993000006,0,0,53,17,Inpatient Physician
