Plan,Metal Level,OOPM,Deductible,Drug Deductible,Number of Claims,Visits,Category 
45786TX0010002,Silver,-2260.8274999999994,0,0,2,1,Rx Specialty
45786TX0020002,Silver,-377.66200000000026,2400,0,2,1,Rx Specialty
45786TX0040001,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0460006,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460379,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770065,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770091,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780065,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460404,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460279,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770015,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780015,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460304,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460329,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460458,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770040,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780040,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460148,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460385,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770071,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770097,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780071,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460410,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460285,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770021,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780021,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460310,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460335,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460464,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770046,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780046,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460151,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460388,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770074,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770100,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780074,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460413,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460288,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770024,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780024,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460313,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460338,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460467,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770049,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780049,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460143,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460380,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770066,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770092,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780066,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460405,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460280,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770016,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780016,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460305,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460330,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460459,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770041,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780041,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460154,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460391,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770077,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770103,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780077,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460416,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460291,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770027,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780027,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460316,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460341,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460470,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770052,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780052,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460147,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460384,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770070,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770096,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780070,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460409,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460284,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770020,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780020,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460309,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460334,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460463,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770045,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780045,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460138,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460375,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770061,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770087,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780061,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
66252TX0030002,Bronze,-5448.07575,6400,0,2,1,Rx Specialty
33602TX0460400,Catastrophic,0.0,0,0,2,1,Rx Specialty
66252TX0010002,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460275,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770011,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780011,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
66252TX0070002,Gold,-710.7032499999996,700.5450000000001,0,5,1,Advanced Imaging
33602TX0460300,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460325,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460454,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770036,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780036,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
66252TX0040002,Silver,-3580.0162499999997,3750.545,0,9,3,Rx Specialty
66252TX0050002,Silver,-15.579249999998865,3550,0,4,1,Specialist
33602TX0460149,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460386,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770072,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770098,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780072,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460411,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460286,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770022,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780022,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460311,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460336,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460465,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770047,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780047,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460152,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460389,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770075,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770101,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780075,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460414,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460289,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770025,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780025,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460314,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460339,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460468,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770050,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780050,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
33602TX0460158,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460369,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770055,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770081,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780055,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
32673TX0690010,Bronze,0.0,0,0,2,1,Rx Specialty
32673TX0690011,Bronze,-2847.3624999999993,5018.465,0,2,1,Rx Specialty
33602TX0460394,Catastrophic,0.0,0,0,2,1,Rx Specialty
32673TX0690009,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460269,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770005,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780005,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460294,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460319,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460474,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770030,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780030,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
32673TX0690012,Silver,-2597.3624999999993,2918.465,0,2,1,Rx Specialty
33602TX0460150,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460387,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770073,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770099,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780073,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460412,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460287,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770023,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780023,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460312,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460337,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460466,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770048,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780048,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
32673TX0690002,Bronze,0.0,0,0,2,1,Rx Specialty
32673TX0690003,Bronze,-2847.3624999999993,5018.465,0,2,1,Rx Specialty
32673TX0690001,Catastrophic,0.0,0,0,2,1,Rx Specialty
32673TX0690004,Silver,-2597.3624999999993,2918.465,0,2,1,Rx Specialty
32673TX0630013,Gold,-1608.6932499999984,0,0,2,1,Rx Specialty
33602TX0460156,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460241,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770003,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770079,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780003,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
66252TX0030006,Bronze,-5448.07575,6400,0,2,1,Rx Specialty
33602TX0460242,Catastrophic,0.0,0,0,2,1,Rx Specialty
66252TX0010006,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460237,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770001,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780001,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
66252TX0070006,Gold,-710.7032499999996,700.5450000000001,0,5,1,Advanced Imaging
33602TX0460238,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460239,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460472,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770002,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780002,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
66252TX0040006,Silver,-3580.0162499999997,3750.545,0,9,3,Rx Specialty
66252TX0050006,Silver,-15.579249999998865,3550,0,4,1,Specialist
33602TX0460146,Bronze,0.0,0,0,2,1,Rx Specialty
33602TX0460383,Bronze,-5706.594999999999,0,0,2,1,Rx Specialty
33602TX0770069,Bronze,-5581.594999999999,0,0,2,1,Rx Specialty
33602TX0770095,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
33602TX0780069,Bronze,-5406.594999999999,0,0,2,1,Rx Specialty
33602TX0460408,Catastrophic,0.0,0,0,2,1,Rx Specialty
33602TX0460283,Gold,-758.9569999999994,0,0,2,1,Rx Specialty
33602TX0770019,Gold,-4083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780019,Gold,-558.9569999999994,0,0,2,1,Rx Specialty
33602TX0460308,Silver,-608.9569999999994,0,0,2,1,Rx Specialty
33602TX0460333,Silver,0.0,0,0,2,1,Rx Specialty
33602TX0460462,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
33602TX0770044,Silver,-1083.9569999999994,0,0,2,1,Rx Specialty
33602TX0780044,Silver,-1783.9569999999994,0,0,2,1,Rx Specialty
68781UT0020011,Bronze,-1074.1970000000001,5218.465,0,2,1,Rx Specialty
68781UT0020016,Bronze,-4445.276,0,0,2,1,Rx Specialty
68781UT0130010,Bronze,-1074.1970000000001,4568.465,0,2,1,Rx Specialty
68781UT0020019,Catastrophic,0.0,0,0,2,1,Rx Specialty
68781UT0020007,Gold,-969.4964999999993,500,0,2,1,Rx Specialty
68781UT0020005,Silver,-2847.3624999999993,368.4649999999999,0,2,1,Rx Specialty
68781UT0020012,Silver,-219.4964999999993,1300,0,2,1,Rx Specialty
68781UT0020020,Silver,-858.9569999999994,0,0,2,1,Rx Specialty
68781UT0130005,Silver,-2847.3624999999993,368.4649999999999,0,2,1,Rx Specialty
18167UT0010003,Bronze,-5606.594999999999,0,0,2,1,Rx Specialty
18167UT0010005,Bronze,-4995.9355,0,0,2,1,Rx Specialty
42261UT0060003,Bronze,0.0,0,0,2,1,Rx Specialty
42261UT0070001,Bronze,-4420.527999999998,5368.465,0,2,1,Rx Specialty
18167UT0010001,Gold,-4743.164499999999,0,0,9,3,Rx Specialty
42261UT0060001,Gold,-1763.2549999999999,0,0,9,3,Rx Specialty
18167UT0010002,Silver,-377.66200000000026,2400,0,2,1,Rx Specialty
18167UT0010004,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
42261UT0060002,Silver,-2067.909,1505.94,0,9,3,Rx Specialty
68781UT0020025,Bronze,-1074.1970000000001,5218.465,0,2,1,Rx Specialty
68781UT0020027,Bronze,-4445.276,0,0,2,1,Rx Specialty
68781UT0130011,Bronze,-1074.1970000000001,4568.465,0,2,1,Rx Specialty
68781UT0020031,Catastrophic,0.0,0,0,2,1,Rx Specialty
68781UT0020023,Gold,-969.4964999999993,500,0,2,1,Rx Specialty
68781UT0020024,Silver,-2847.3624999999993,368.4649999999999,0,2,1,Rx Specialty
68781UT0020026,Silver,-219.4964999999993,1300,0,2,1,Rx Specialty
68781UT0020028,Silver,-858.9569999999994,0,0,2,1,Rx Specialty
68781UT0130006,Silver,-2847.3624999999993,368.4649999999999,0,2,1,Rx Specialty
42261UT0050003,Bronze,-7247.392499999999,2000,0,2,1,Rx Specialty
88380VA0720016,Bronze,-5981.594999999999,0,0,2,1,Rx Specialty
88380VA0720017,Bronze,-5231.594999999999,0,0,2,1,Rx Specialty
88380VA0720018,Bronze,-4856.594999999999,0,0,2,1,Rx Specialty
88380VA0720020,Bronze,-5331.594999999999,0,0,2,1,Rx Specialty
88380VA0720031,Bronze,-5456.594999999999,0,0,2,1,Rx Specialty
88380VA0890007,Bronze,-5756.594999999999,0,0,2,1,Rx Specialty
88380VA0890010,Bronze,-4531.594999999999,0,0,2,1,Rx Specialty
88380VA0720015,Catastrophic,0.0,0,0,2,1,Rx Specialty
88380VA0720028,Gold,-5281.594999999999,0,0,2,1,Rx Specialty
88380VA0880006,Gold,-4931.594999999999,0,0,2,1,Rx Specialty
88380VA0720021,Silver,-4031.5949999999993,0,0,2,1,Rx Specialty
88380VA0720022,Silver,-3681.5949999999993,0,0,2,1,Rx Specialty
88380VA0720032,Silver,-5181.594999999999,0,0,2,1,Rx Specialty
88380VA0880005,Silver,-3181.5949999999993,0,0,2,1,Rx Specialty
88380VA0890011,Silver,-3431.5949999999993,0,0,2,1,Rx Specialty
93187VA0060008,Bronze,0.0,0,0,2,1,Rx Specialty
93187VA0060009,Catastrophic,0.0,0,0,2,1,Rx Specialty
93187VA0060011,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060012,Silver,-10.0,0,0,2,1,Rx Specialty
93187VA0060013,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060014,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060029,Bronze,0.0,0,0,2,1,Rx Specialty
41921VA0020001,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
41921VA0020002,Bronze,-5156.594999999999,0,0,2,1,Rx Specialty
41921VA0020003,Bronze,-4995.9355,0,0,2,1,Rx Specialty
41921VA0020004,Bronze,-2347.3624999999993,6268.465,750,2,1,Rx Specialty
88380VA0720019,Bronze,-4531.594999999999,0,0,2,1,Rx Specialty
88380VA0720027,Bronze,-5756.594999999999,0,0,2,1,Rx Specialty
93187VA0060030,Catastrophic,0.0,0,0,2,1,Rx Specialty
41921VA0020009,Gold,-2216.3299999999995,0,0,14,3,Rx Specialty
93187VA0060032,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060033,Silver,-10.0,0,0,2,1,Rx Specialty
93187VA0060034,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060035,Silver,-5.0,0,0,2,1,Rx Specialty
41921VA0020005,Silver,-474.1970000000001,2368.465,0,2,1,Rx Specialty
41921VA0020006,Silver,-139.441499999999,2834.0550000000003,0,5,1,Advanced Imaging
41921VA0020007,Silver,-474.1970000000001,1868.465,0,2,1,Rx Specialty
41921VA0020008,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
88380VA0720024,Silver,-3431.5949999999993,0,0,2,1,Rx Specialty
20507VA1170021,Bronze,-1087.0242499999986,5184.055,0,5,1,Advanced Imaging
37204VA0010006,Bronze,-3545.276,0,0,2,1,Rx Specialty
37204VA0010007,Bronze,-2848.9569999999985,0,0,2,1,Rx Specialty
37204VA0010009,Bronze,-2608.9569999999985,0,0,2,1,Rx Specialty
37204VA0010010,Bronze,-2022.637999999999,0,0,2,1,Rx Specialty
37204VA0010012,Bronze,-4995.9355,0,0,2,1,Rx Specialty
15668VA0130039,Bronze,-3545.276,0,0,2,1,Rx Specialty
15668VA0130041,Bronze,-2848.9569999999985,0,0,2,1,Rx Specialty
15668VA0130043,Bronze,-2608.9569999999985,0,0,2,1,Rx Specialty
15668VA0130045,Bronze,-2022.637999999999,0,0,2,1,Rx Specialty
15668VA0130050,Bronze,-4995.9355,0,0,2,1,Rx Specialty
37204VA0010008,Catastrophic,0.0,0,0,2,1,Rx Specialty
15668VA0130029,Catastrophic,0.0,0,0,2,1,Rx Specialty
20507VA1170001,Gold,-509.1782499999988,0,0,5,1,Advanced Imaging
37204VA0010001,Gold,-1.9487499999995634,568.465,0,2,1,Rx Specialty
37204VA0010002,Gold,-501.94874999999956,818.4649999999999,0,2,1,Rx Specialty
15668VA0130031,Gold,-1.9487499999995634,568.465,0,2,1,Rx Specialty
15668VA0130033,Gold,-314.44874999999956,918.4649999999999,0,2,1,Rx Specialty
20507VA1170002,Silver,-949.5692499999986,2469.01,0,5,1,Advanced Imaging
20507VA1170006,Silver,-1184.5242499999986,784.0550000000003,0,5,1,Advanced Imaging
37204VA0010003,Silver,-100.48649999999907,1569.0100000000002,0,5,1,Advanced Imaging
37204VA0010004,Silver,-6.031499999999141,3418.465,0,4,1,Specialist
37204VA0010005,Silver,-325.441499999999,584.0550000000003,0,5,1,Advanced Imaging
37204VA0010011,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
15668VA0130035,Silver,-1024.5692499999986,1269.0100000000002,0,5,1,Advanced Imaging
15668VA0130037,Silver,-850.1142499999987,3418.465,0,2,1,Rx Specialty
15668VA0130047,Silver,-325.441499999999,534.0550000000003,0,5,1,Advanced Imaging
15668VA0130048,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
41921VA0020010,Bronze,-5381.594999999999,0,0,2,1,Rx Specialty
41921VA0020011,Bronze,-5156.594999999999,0,0,2,1,Rx Specialty
41921VA0020012,Bronze,-4995.9355,0,0,2,1,Rx Specialty
41921VA0020013,Bronze,-2347.3624999999993,6268.465,750,2,1,Rx Specialty
12028VA0120028,Bronze,0.0,0,0,2,1,Rx Specialty
95185VA0530006,Bronze,-2655.8274999999994,4200,0,2,1,Rx Specialty
95185VA0530008,Bronze,-5981.594999999999,0,0,2,1,Rx Specialty
95185VA0530011,Bronze,-4295.276,0,0,2,1,Rx Specialty
38599VA0040005,Bronze,0.0,0,0,2,1,Rx Specialty
38599VA0040006,Bronze,-3478.9569999999985,0,0,2,1,Rx Specialty
10207VA0380004,Catastrophic,0.0,0,0,2,1,Rx Specialty
12028VA0120007,Catastrophic,0.0,0,0,2,1,Rx Specialty
95185VA0530009,Catastrophic,0.0,0,0,2,1,Rx Specialty
10207VA0380003,Gold,680.0,850,0,50,16,Specialist
41921VA0020018,Gold,-2216.3299999999995,0,0,14,3,Rx Specialty
40308VA0240007,Gold,-140.0,0,0,49,16,Rx Specialty
12028VA0120029,Gold,-4788.327499999999,0,0,2,1,Rx Specialty
95185VA0530001,Gold,2430.0,0,0,50,16,Specialist
95185VA0530002,Gold,-4643.273499999999,1000,0,9,3,Rx Specialty
95185VA0530010,Platinum,1640.0,0,0,50,16,Specialist
10207VA0380001,Silver,2540.0,3350,0,50,16,Specialist
10207VA0380011,Silver,1075.0,0,0,50,16,Specialist
10207VA0400002,Silver,2600.0,2250,0,50,16,Specialist
41921VA0020014,Silver,-474.1970000000001,2368.465,0,2,1,Rx Specialty
41921VA0020015,Silver,-139.441499999999,2834.0550000000003,0,5,1,Advanced Imaging
41921VA0020016,Silver,-474.1970000000001,1868.465,0,2,1,Rx Specialty
41921VA0020017,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
40308VA0240008,Silver,575.0,0,0,50,16,Specialist
12028VA0120015,Silver,-10.0,0,0,2,1,Rx Specialty
12028VA0120027,Silver,-5.0,0,0,2,1,Rx Specialty
12028VA0120030,Silver,-5.0,0,0,2,1,Rx Specialty
12028VA0120031,Silver,-5.0,0,0,2,1,Rx Specialty
95185VA0530003,Silver,-163.9514999999992,50.54500000000007,0,5,1,Advanced Imaging
95185VA0530004,Silver,-163.9514999999992,1050.545,0,5,1,Advanced Imaging
95185VA0530005,Silver,-2583.9569999999994,0,0,2,1,Rx Specialty
95185VA0530012,Silver,-474.1970000000001,3368.465,0,2,1,Rx Specialty
95185VA0530013,Silver,-4997.728499999999,4750.545,0,9,3,Rx Specialty
38599VA0040003,Silver,-110.0,0,0,36,12,Rx Specialty
38599VA0040004,Silver,-74.99999999999989,0,0,30,10,Rx Specialty
93187VA0060015,Bronze,0.0,0,0,2,1,Rx Specialty
93187VA0060016,Catastrophic,0.0,0,0,2,1,Rx Specialty
93187VA0060018,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060019,Silver,-10.0,0,0,2,1,Rx Specialty
93187VA0060020,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060021,Silver,-5.0,0,0,2,1,Rx Specialty
88380VA0890004,Bronze,-4531.594999999999,0,0,2,1,Rx Specialty
88380VA0890009,Bronze,-5756.594999999999,0,0,2,1,Rx Specialty
88380VA0890005,Silver,-3431.5949999999993,0,0,2,1,Rx Specialty
93187VA0060001,Bronze,0.0,0,0,2,1,Rx Specialty
93187VA0060002,Catastrophic,0.0,0,0,2,1,Rx Specialty
93187VA0060004,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060005,Silver,-10.0,0,0,2,1,Rx Specialty
93187VA0060006,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060007,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060022,Bronze,0.0,0,0,2,1,Rx Specialty
93187VA0060023,Catastrophic,0.0,0,0,2,1,Rx Specialty
93187VA0060024,Gold,-4788.327499999999,0,0,2,1,Rx Specialty
93187VA0060025,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060026,Silver,-10.0,0,0,2,1,Rx Specialty
93187VA0060027,Silver,-5.0,0,0,2,1,Rx Specialty
93187VA0060028,Silver,-5.0,0,0,2,1,Rx Specialty
88380VA0890001,Bronze,-4531.594999999999,0,0,2,1,Rx Specialty
88380VA0890008,Bronze,-5756.594999999999,0,0,2,1,Rx Specialty
88380VA0890002,Silver,-3431.5949999999993,0,0,2,1,Rx Specialty
38599VA0040002,Gold,1744.0880000000031,0,0,50,16,Specialist
20507VA1170028,Bronze,-1087.0242499999986,5184.055,0,5,1,Advanced Imaging
20507VA1170011,Gold,-509.1782499999988,0,0,5,1,Advanced Imaging
86584WI0010003,Bronze,-1622.638,0,0,2,1,Rx Specialty
86584WI0010005,Bronze,0.0,0,0,2,1,Rx Specialty
86584WI0010006,Bronze,-1622.637999999999,0,0,2,1,Rx Specialty
86584WI0010009,Bronze,0.0,0,0,2,1,Rx Specialty
86584WI0010011,Bronze,-4995.9355,0,0,2,1,Rx Specialty
86584WI0020003,Bronze,-1622.638,0,0,2,1,Rx Specialty
38345WI0010119,Bronze,0.0,0,0,2,1,Rx Specialty
38345WI0010126,Bronze,0.0,0,0,2,1,Rx Specialty
94529WI0210025,Bronze,-4281.594999999999,0,0,2,1,Rx Specialty
94529WI0210044,Bronze,0.0,0,0,2,1,Rx Specialty
